#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:alignment" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:alignment" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:alignment" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:alignment" name="distribution" x="@birthRate.t:alignment">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:alignment" name="distribution">
#            <parameter id="kappa.s:alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment" id="treeLikelihood.alignment" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment">
#            <siteModel id="SiteModel.s:alignment" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:alignment" kappa="@kappa.s:alignment" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:alignment" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:alignment" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:alignment" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:alignment" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	YuleModel	birthRate
1374000	-6630.330665498401	-6624.750110000717	-5.580555497684582	-6624.750110000717	1.0170232804200154	1.005703491075005	0.2596222303998058	0.2429226977391196	0.2531602892742712	0.2442947825868027	-4.116415639097936	1.1691844752697098
1375000	-6628.825416105396	-6622.809470496634	-6.0159456087613705	-6622.809470496634	1.103620067820359	1.005703491075005	0.2596222303998058	0.2429226977391196	0.2531602892742712	0.2442947825868027	-4.551805750174725	0.6871626695554345
1376000	-6632.192678924975	-6626.065780831531	-6.126898093443526	-6626.065780831531	1.1816473056650456	0.7462462514110373	0.2538785775281671	0.24866635061075829	0.2531602892742712	0.2442947825868027	-4.742772493534927	1.3026924721210809
1377000	-6627.067732123157	-6620.847688341055	-6.220043782101806	-6620.847688341055	1.0861576802093957	1.1009485363001292	0.2538785775281671	0.24866635061075829	0.2531602892742712	0.2442947825868027	-4.720380032396309	0.5481185684047568
1378000	-6628.5781826144585	-6621.637379271173	-6.940803343285373	-6621.637379271173	1.1848688122432725	1.0611992278170392	0.2538785775281671	0.24866635061075829	0.2531602892742712	0.2442947825868027	-5.456208336551676	1.7198854866441762
1379000	-6629.104961193065	-6622.279324358	-6.825636835065167	-6622.279324358	1.1037399929874523	1.0611992278170392	0.2538785775281671	0.24866635061075829	0.24126707371926714	0.25618799814180676	-5.341041828331469	1.8586425401672908
1380000	-6628.052653260135	-6622.213283194834	-5.839370065301484	-6622.213283194834	1.0353816279190922	0.8399452339067134	0.2538785775281671	0.24866635061075829	0.24126707371926714	0.25618799814180676	-4.430343682185542	1.2541143306708464
1381000	-6631.480692779763	-6625.201860161736	-6.278832618026835	-6625.201860161736	1.047956414471928	0.8399452339067134	0.2589809752416019	0.2350419633843898	0.25489146094563564	0.25108560042837197	-4.869806234910893	1.4237064407781228
1382000	-6629.8383535985995	-6624.307779485643	-5.530574112957298	-6624.307779485643	1.0898111551823897	0.8399452339067134	0.2552448413266331	0.23877809729935856	0.25489146094563564	0.25108560042837197	-4.121547729841357	0.8820043374079566
1383000	-6629.685232652257	-6623.385048800335	-6.300183851920979	-6623.385048800335	1.164463951906164	0.8399452339067134	0.2552448413266331	0.23877809729935856	0.25489146094563564	0.25108560042837197	-4.891157468805037	1.4834780146573343
1384000	-6628.387619361811	-6622.1020540238305	-6.285565337980303	-6622.1020540238305	1.1483444240414993	0.8399452339067134	0.2552448413266331	0.23877809729935856	0.25489146094563564	0.25108560042837197	-4.876538954864363	1.4298579394078734
1385000	-6629.153710347984	-6623.409107571772	-5.744602776212028	-6623.409107571772	0.9715614233501508	0.8399452339067134	0.25086227978279224	0.24316065884319946	0.25489146094563564	0.25108560042837197	-4.335576393096087	1.3680518124965635
1386000	-6627.730155273752	-6621.915325936211	-5.814829337541013	-6621.915325936211	1.0238453126407279	0.8399452339067134	0.25086227978279224	0.24316065884319946	0.25489146094563564	0.25108560042837197	-4.405802954425072	0.6557817585149863
1387000	-6627.668021902499	-6622.094123850169	-5.573898052329975	-6622.094123850169	0.9992494855410454	0.8399452339067134	0.25086227978279224	0.24316065884319946	0.25489146094563564	0.25108560042837197	-4.164871669214034	1.0399471353751275
1388000	-6627.443778845136	-6621.676363052224	-5.767415792911985	-6621.676363052224	1.0381685963661091	0.8399452339067134	0.25086227978279224	0.24316065884319946	0.25489146094563564	0.25108560042837197	-4.358389409796043	1.0737557404297204
1389000	-6628.336208800084	-6622.371782268294	-5.964426531790643	-6622.371782268294	1.028205704945962	0.8399452339067134	0.25086227978279224	0.24316065884319946	0.25489146094563564	0.25108560042837197	-4.5554001486747016	1.4965613461303717
1390000	-6627.19112549722	-6621.354380465767	-5.8367450314540275	-6621.354380465767	1.178944768255766	1.0599968426710462	0.25086227978279224	0.24316065884319946	0.25489146094563564	0.25108560042837197	-4.352600838379278	0.8880533574461584
1391000	-6627.080932150568	-6621.342536086722	-5.738396063845076	-6621.342536086722	1.087158244255024	1.0610959501415762	0.2566404041431873	0.24316065884319946	0.25489146094563564	0.24530747606797693	-4.2538397915209964	1.1136300983302534
1392000	-6631.881084981411	-6625.452575977076	-6.4285090043353	-6625.452575977076	1.1494833038749888	1.0610959501415762	0.2566404041431873	0.24316065884319946	0.25489146094563564	0.24530747606797693	-4.943952732011221	0.4926053609511231
1393000	-6627.908845900984	-6622.159303787507	-5.749542113476026	-6622.159303787507	1.0628087581143737	1.0610959501415762	0.2386688854198268	0.24316065884319946	0.25489146094563564	0.2632789947913374	-4.264985841151947	0.9291389161108737
1394000	-6629.238443348554	-6623.438356693058	-5.800086655495356	-6623.438356693058	1.1207394930683223	1.0610959501415762	0.2386688854198268	0.24316065884319946	0.25489146094563564	0.2632789947913374	-4.315530383171277	0.9162722638780726
1395000	-6629.914451427672	-6623.943373303077	-5.971078124595044	-6623.943373303077	1.189432387464927	1.0610959501415762	0.2386688854198268	0.24316065884319946	0.25489146094563564	0.2632789947913374	-4.486521852270965	1.0362999764234428
1396000	-6628.123110155928	-6622.503343166169	-5.619766989758944	-6622.503343166169	1.0138549007130526	1.0610959501415762	0.2386688854198268	0.24316065884319946	0.25489146094563564	0.2632789947913374	-4.135210717434865	0.8608224626846245
1397000	-6628.80272761545	-6623.125791407783	-5.676936207666351	-6623.125791407783	0.9940224117229688	1.0610959501415762	0.2386688854198268	0.24316065884319946	0.25489146094563564	0.2632789947913374	-4.192379935342272	0.716666903609893
1398000	-6629.292999032769	-6623.7948623314705	-5.498136701299213	-6623.7948623314705	1.0047628998225349	1.0610959501415762	0.2386688854198268	0.24316065884319946	0.25489146094563564	0.2632789947913374	-4.013580428975134	0.8285851496216572
1399000	-6628.266725794298	-6622.561950174993	-5.704775619303978	-6622.561950174993	1.0450565465329997	1.0610959501415762	0.2386688854198268	0.24316065884319946	0.25489146094563564	0.2632789947913374	-4.220219346979898	0.7305483312661255
1400000	-6632.737465766524	-6627.309228605167	-5.42823716135684	-6627.309228605167	1.0331480303958012	1.0610959501415762	0.24108722957838252	0.24074231468464374	0.2520384791480945	0.2661319765888785	-3.943680889032761	1.103945314962404
1401000	-6628.785724095043	-6623.077132332564	-5.708591762479066	-6623.077132332564	1.0884517700080893	0.9510061285300833	0.24108722957838252	0.24074231468464374	0.2520384791480945	0.2661319765888785	-4.263786665589828	0.8525657333275971
1402000	-6635.050011309959	-6628.770124122192	-6.279887187766557	-6628.770124122192	1.153898237580403	0.9510061285300833	0.26565294451346233	0.23932531351512287	0.2534554803176154	0.2415662616537987	-4.83508209087732	1.1388578528669635
1403000	-6632.13916576768	-6626.795732593557	-5.343433174123387	-6626.795732593557	0.9609267432811235	0.829327470572953	0.26565294451346233	0.23932531351512287	0.2534554803176154	0.2415662616537987	-3.9375146921093105	0.8538947485107087
1404000	-6628.615831122275	-6623.08948394976	-5.526347172516054	-6623.08948394976	1.037291450236565	0.829327470572953	0.2531092007081298	0.23932531351512287	0.2534554803176154	0.2541100054591312	-4.120428690501977	1.0283993558265325
1405000	-6626.343966064815	-6620.618941376454	-5.7250246883604	-6620.618941376454	1.0287908967306572	1.0131670968917115	0.2531092007081298	0.23932531351512287	0.2491970372167429	0.2583684485600037	-4.258178627345474	0.7758494087267163
1406000	-6627.296827713643	-6621.055305289302	-6.241522424341772	-6621.055305289302	1.1199163466362887	1.0131670968917115	0.2531092007081298	0.23932531351512287	0.2491970372167429	0.2583684485600037	-4.774676363326846	0.5381772960898766
1407000	-6629.840068382782	-6623.952399906728	-5.887668476054329	-6623.952399906728	0.9806228760970517	1.0131670968917115	0.2531092007081298	0.23932531351512287	0.2491970372167429	0.2583684485600037	-4.420822415039403	1.5496465067407765
1408000	-6630.022830091515	-6623.257949794575	-6.764880296939393	-6623.257949794575	1.1288268230684213	1.0131670968917115	0.24521369341573493	0.23826130149940242	0.2581565565248582	0.2583684485600037	-5.298034235924467	1.5793712608080157
1409000	-6635.79061654563	-6627.117997165674	-8.672619379956227	-6627.117997165674	1.2881482825880892	1.0131670968917115	0.24521369341573493	0.23826130149940242	0.2581565565248582	0.2583684485600037	-7.205773318941301	0.21125626636283049
1410000	-6627.493567369569	-6621.870429564766	-5.6231378048031475	-6621.870429564766	1.0326348234618823	1.0131670968917115	0.24833769122775146	0.23826130149940242	0.2581565565248582	0.2552444507479872	-4.156291743788222	1.0779724188450424
1411000	-6628.442168147051	-6621.721845312749	-6.720322834302395	-6621.721845312749	1.0469859003605253	1.0131670968917115	0.24833769122775146	0.23826130149940242	0.2581565565248582	0.2552444507479872	-5.253476773287469	1.7597315422567925
1412000	-6629.862940536713	-6623.8199726952525	-6.042967841460677	-6623.8199726952525	1.2104488188671085	1.0131670968917115	0.24833769122775146	0.23826130149940242	0.2581565565248582	0.2552444507479872	-4.576121780445751	0.8001243651957196
1413000	-6627.397577413735	-6621.413161283829	-5.984416129906243	-6621.413161283829	1.1908356120769663	1.0131670968917115	0.24833769122775146	0.2534098381677069	0.2430080198565537	0.2552444507479872	-4.517570068891317	0.8231435789444224
1414000	-6627.927845481913	-6622.401973995383	-5.525871486530048	-6622.401973995383	0.946195137105086	1.0131670968917115	0.24833769122775146	0.2534098381677069	0.2430080198565537	0.2552444507479872	-4.059025425515122	1.3706308932092086
1415000	-6626.800678775023	-6620.845112119818	-5.955566655205495	-6620.845112119818	1.024587695661719	1.0131670968917115	0.24809181660898014	0.2534098381677069	0.24325389447532503	0.2552444507479872	-4.4887205941905695	0.6556419720979089
1416000	-6630.878881766962	-6624.628188987233	-6.250692779728772	-6624.628188987233	1.1210424962946892	1.01336392469373	0.24809181660898014	0.2534098381677069	0.24325389447532503	0.2552444507479872	-4.783775150033568	1.2733900273079248
1417000	-6630.881846482227	-6625.022424694418	-5.85942178780872	-6625.022424694418	1.0138101680666396	1.01336392469373	0.24809181660898014	0.2534098381677069	0.24325389447532503	0.2552444507479872	-4.392504158113516	0.6648486844083181
1418000	-6627.581090541414	-6621.731038011902	-5.85005252951193	-6621.731038011902	1.0321273951415473	1.01336392469373	0.24986326964796401	0.25163838512872305	0.24325389447532503	0.2552444507479872	-4.383134899816726	0.7912262278541056
1419000	-6628.515669585748	-6622.7883650299245	-5.727304555822752	-6622.7883650299245	1.0134222852539572	1.01336392469373	0.24986326964796401	0.25163838512872305	0.24325389447532503	0.2552444507479872	-4.260386926127548	1.1650205634288024
1420000	-6627.496088546647	-6621.424828592169	-6.071259954477344	-6621.424828592169	1.206594209005221	1.01336392469373	0.24986326964796401	0.25163838512872305	0.24325389447532503	0.2552444507479872	-4.60434232478214	0.7930819907135549
1421000	-6629.26735436515	-6622.034270766405	-7.233083598745104	-6622.034270766405	0.993116043583022	1.01336392469373	0.24986326964796401	0.25163838512872305	0.24325389447532503	0.2552444507479872	-5.7661659690499	2.0302256101259415
1422000	-6625.847312049979	-6620.111263780897	-5.736048269081728	-6620.111263780897	1.0590023195660676	0.851273769901342	0.24986326964796401	0.24878846377093733	0.24325389447532503	0.2580943721057729	-4.323636988639305	1.2862771768320325
1423000	-6627.75699642585	-6621.828816437766	-5.928179988083245	-6621.828816437766	1.141938876525899	1.1063804237745498	0.24986326964796401	0.24878846377093733	0.24325389447532503	0.2580943721057729	-4.426433746294235	0.7722578025927097
1424000	-6626.491794154738	-6620.630397771376	-5.861396383362103	-6620.630397771376	1.041219606242518	1.1063804237745498	0.24986326964796401	0.24878846377093733	0.24325389447532503	0.2580943721057729	-4.359650141573093	1.1722087538110688
1425000	-6627.227101655852	-6621.276950129155	-5.950151526696129	-6621.276950129155	1.0340148797408786	1.1063804237745498	0.24986326964796401	0.24878846377093733	0.24325389447532503	0.2580943721057729	-4.448405284907119	0.604970575105049
1426000	-6628.6651223580875	-6620.564955822242	-8.100166535845648	-6620.564955822242	1.1170603792130358	1.1063804237745498	0.24986326964796401	0.24878846377093733	0.24325389447532503	0.2580943721057729	-6.598420294056639	2.3140169672568023
1427000	-6627.54137433588	-6621.650108554467	-5.891265781413425	-6621.650108554467	0.9701960907256106	1.1063804237745498	0.24986326964796401	0.24878846377093733	0.24325389447532503	0.2580943721057729	-4.389519539624415	1.4106552217709032
1428000	-6627.560635851183	-6621.100997394721	-6.459638456461943	-6621.100997394721	1.1335182565013238	1.1063804237745498	0.24986326964796401	0.24878846377093733	0.24325389447532503	0.2580943721057729	-4.957892214672933	1.4480784809667226
1429000	-6626.285063276575	-6620.436280884776	-5.848782391798404	-6620.436280884776	1.0399042656551067	1.1063804237745498	0.24986326964796401	0.24793115090844273	0.24411120733781963	0.2580943721057729	-4.347036150009394	1.2137673218615286
1430000	-6629.581750500874	-6622.438823810545	-7.1429266903288005	-6622.438823810545	1.238918313592861	1.1063804237745498	0.24986326964796401	0.24793115090844273	0.24411120733781963	0.2580943721057729	-5.6411804485397905	1.6116590928858163
1431000	-6627.153270459194	-6621.386707098332	-5.766563360861299	-6621.386707098332	1.0949720010365347	1.1063804237745498	0.24986326964796401	0.24793115090844273	0.24411120733781963	0.2580943721057729	-4.264817119072289	0.8590778007111701
1432000	-6630.59055361995	-6624.521117429895	-6.069436190054624	-6624.521117429895	1.046115545686059	1.2226333452356781	0.24986326964796401	0.24793115090844273	0.24411120733781963	0.2580943721057729	-4.522062359041483	1.293279486383124
1433000	-6628.580132398946	-6621.901803219264	-6.678329179681965	-6621.901803219264	1.1551558026412463	1.2226333452356781	0.24986326964796401	0.24793115090844273	0.24411120733781963	0.2580943721057729	-5.130955348668824	1.5847918664833018
1434000	-6630.262502941528	-6624.005588183034	-6.256914758493217	-6624.005588183034	1.05016416283785	1.2226333452356781	0.24986326964796401	0.24793115090844273	0.24411120733781963	0.2580943721057729	-4.709540927480076	0.5208420125695934
1435000	-6630.044389529271	-6622.815822581694	-7.228566947576564	-6622.815822581694	1.1236180020099344	1.2226333452356781	0.24986326964796401	0.24793115090844273	0.24411120733781963	0.2580943721057729	-5.681193116563423	0.36295942842469203
1436000	-6629.021286813053	-6621.607077928538	-7.414208884514432	-6621.607077928538	1.1284761798061265	0.9914041467624602	0.24913250217708002	0.24793115090844273	0.24484197480870362	0.2580943721057729	-5.955210834597472	1.9670954688088302
1437000	-6628.656730809423	-6621.6834850616415	-6.973245747781162	-6621.6834850616415	1.0290901655568014	0.9914041467624602	0.24913250217708002	0.24793115090844273	0.24484197480870362	0.2580943721057729	-5.514247697864202	0.36927603699590783
1438000	-6625.8647816587145	-6620.0730550411245	-5.791726617589853	-6620.0730550411245	1.0865823679419626	0.9914041467624602	0.24842819067470653	0.24361898261792217	0.24915414309922418	0.2587986836081464	-4.332728567672893	0.8879696819476648
1439000	-6625.893418986313	-6620.178367776496	-5.715051209817332	-6620.178367776496	1.0229643492545861	0.9914041467624602	0.24842819067470653	0.24361898261792217	0.24915414309922418	0.2587986836081464	-4.256053159900373	0.8197591222066127
1440000	-6629.987885049323	-6620.803306448318	-9.184578601005379	-6620.803306448318	1.0803359501465273	0.9914041467624602	0.24842819067470653	0.24361898261792217	0.24915414309922418	0.2587986836081464	-7.725580551088419	2.6296681609813475
1441000	-6627.320422046404	-6619.805054062139	-7.515367984265383	-6619.805054062139	1.0749262132938002	0.9914041467624602	0.24842819067470653	0.24361898261792217	0.24915414309922418	0.2587986836081464	-6.056369934348424	2.1069287939468375
1442000	-6629.30821848959	-6620.812047311486	-8.49617117810411	-6620.812047311486	1.0591281060434958	0.9914041467624602	0.24842819067470653	0.24361898261792217	0.24915414309922418	0.2587986836081464	-7.03717312818715	2.6224343541591693
1443000	-6629.6183736077155	-6624.0611591945835	-5.5572144131323356	-6624.0611591945835	0.9855584126822832	1.0910477888345775	0.24842819067470653	0.24361898261792217	0.24915414309922418	0.2587986836081464	-4.061332667189137	0.9335925435127465
1444000	-6630.41952807826	-6622.673292373042	-7.746235705217253	-6622.673292373042	0.941622365490155	0.8668254595887575	0.24842819067470653	0.24361898261792217	0.24915414309922418	0.2587986836081464	-6.32906782592995	2.579272256165879
1445000	-6631.602042588214	-6623.990998695911	-7.611043892303195	-6623.990998695911	1.13612166099875	0.9590404856710587	0.24842819067470653	0.24104392367252753	0.2517292020446188	0.2587986836081464	-6.163458018433316	1.9793990663536576
1446000	-6628.231828011207	-6621.984376309705	-6.24745170150206	-6621.984376309705	1.1031373357598366	0.9590404856710587	0.24842819067470653	0.24104392367252753	0.2517292020446188	0.2587986836081464	-4.79986582763218	1.4050280800886394
1447000	-6627.236824272196	-6621.2233611093	-6.01346316289632	-6621.2233611093	1.054499296165198	0.9590404856710587	0.24842819067470653	0.24104392367252753	0.2517292020446188	0.2587986836081464	-4.5658772890264405	1.253703546148137
1448000	-6626.206191595542	-6620.603718778541	-5.602472817000704	-6620.603718778541	0.9915432490091936	0.9590404856710587	0.24842819067470653	0.24104392367252753	0.2517292020446188	0.2587986836081464	-4.154886943130824	1.2088075802345457
1449000	-6630.2481514752935	-6624.581391362956	-5.666760112337631	-6624.581391362956	0.9799208774768888	0.9590404856710587	0.24842819067470653	0.24104392367252753	0.2400125800068905	0.2705153056458747	-4.219174238467751	0.7919247210569417
1450000	-6627.815246122494	-6622.110413427365	-5.704832695129389	-6622.110413427365	1.0742019926606141	0.9590404856710587	0.24842819067470653	0.2642387825161945	0.2400125800068905	0.2473204468022078	-4.25724682125951	0.9968730028896139
1451000	-6629.868175814385	-6623.877732142273	-5.990443672111336	-6623.877732142273	1.2466885198080313	0.9596850262136399	0.24842819067470653	0.2642387825161945	0.2400125800068905	0.2473204468022078	-4.542633773124143	0.8215251538018447
1452000	-6631.444165691623	-6622.22127836673	-9.222887324893266	-6622.22127836673	1.1172082616919876	0.9596850262136399	0.24842819067470653	0.2642387825161945	0.2400125800068905	0.2473204468022078	-7.775077425906073	2.7717693714931797
1453000	-6627.783449258222	-6621.273504097313	-6.5099451609092025	-6621.273504097313	1.1014177645250485	0.999845295328938	0.24842819067470653	0.2642387825161945	0.2400125800068905	0.2473204468022078	-5.047918766720467	1.6312649007381754
1454000	-6630.922655385445	-6624.727817940242	-6.194837445203565	-6624.727817940242	1.0706847129223116	0.999845295328938	0.24842819067470653	0.2642387825161945	0.2400125800068905	0.2473204468022078	-4.73281105101483	1.3046618987123468
1455000	-6629.887984474673	-6623.902629022063	-5.985355452611075	-6623.902629022063	1.240630048388654	0.999845295328938	0.24842819067470653	0.2642387825161945	0.2400125800068905	0.2473204468022078	-4.523329058422339	0.8952983670377206
1456000	-6627.580262491685	-6621.896837696252	-5.6834247954333135	-6621.896837696252	1.0552578274851572	0.999845295328938	0.24842819067470653	0.2642387825161945	0.2400125800068905	0.2473204468022078	-4.221398401244578	1.1492494121123864
1457000	-6628.650529458146	-6621.958717610526	-6.691811847619816	-6621.958717610526	1.1423267916892905	0.999845295328938	0.24842819067470653	0.2642387825161945	0.2400125800068905	0.2473204468022078	-5.22978545343108	1.6731195036745081
1458000	-6628.51017245432	-6622.994492528793	-5.515679925527025	-6622.994492528793	1.033923159173148	0.9860652394502571	0.24842819067470653	0.2642387825161945	0.2400125800068905	0.2473204468022078	-4.0585866210149835	1.1602343172700325
1459000	-6629.248629394334	-6623.022927544156	-6.225701850177703	-6623.022927544156	1.1960688495295613	0.9860652394502571	0.24842819067470653	0.2642387825161945	0.2400125800068905	0.2473204468022078	-4.7686085456656615	1.2735622295016487
1460000	-6630.289609871268	-6624.645918667733	-5.643691203535478	-6624.645918667733	1.0584857045897986	0.9860652394502571	0.2531760097959611	0.25949096339493993	0.2400125800068905	0.2473204468022078	-4.186597899023436	0.9723709059116835
1461000	-6628.159294328506	-6622.613439468669	-5.545854859837495	-6622.613439468669	0.9461881490147945	0.9860652394502571	0.2531760097959611	0.25949096339493993	0.2400125800068905	0.2473204468022078	-4.088761555325453	0.8101950690031127
1462000	-6629.232664767262	-6623.6989007895345	-5.5337639777273075	-6623.6989007895345	1.0112645718156523	0.8919309372090835	0.2531760097959611	0.25949096339493993	0.2400125800068905	0.2473204468022078	-4.108668351624125	1.299710169899391
1463000	-6627.730595197919	-6621.79581415369	-5.934781044228347	-6621.79581415369	1.1600839474068771	0.8919309372090835	0.2531760097959611	0.25949096339493993	0.2400125800068905	0.2473204468022078	-4.509685418125165	0.8410233504717367
1464000	-6629.129564898978	-6622.90072150835	-6.228843390627743	-6622.90072150835	1.0318040802641386	0.8919309372090835	0.2531760097959611	0.25949096339493993	0.2400125800068905	0.2473204468022078	-4.8037477645245605	1.5525725183794872
1465000	-6629.165600590227	-6623.410808818516	-5.754791771711409	-6623.410808818516	1.061848657226459	0.8919309372090835	0.2531760097959611	0.25949096339493993	0.2400125800068905	0.2473204468022078	-4.329696145608227	0.9652011494178299
1466000	-6627.417641714036	-6621.5820884877585	-5.835553226277472	-6621.5820884877585	1.112090862829393	0.8919309372090835	0.24657370570491494	0.26102053275741094	0.23848301064441949	0.25392275089325395	-4.41045760017429	0.970939373876373
1467000	-6627.795824918623	-6622.027231497914	-5.768593420709296	-6622.027231497914	1.0417648680731904	0.921404035175987	0.24657370570491494	0.26102053275741094	0.23848301064441949	0.25392275089325395	-4.333835565728544	1.0764234024620936
1468000	-6628.048779584509	-6622.657631344969	-5.391148239540702	-6622.657631344969	0.9708942766090692	0.921404035175987	0.24723323580403858	0.24234744234377964	0.25715610105805076	0.25326322079413033	-3.95639038455995	1.0954508797921994
1469000	-6626.657802229445	-6620.8505114771	-5.807290752345256	-6620.8505114771	1.0209162513586927	0.8606117315421088	0.2482045935193527	0.24234744234377964	0.25103659047738935	0.2584113736594776	-4.39203818611391	1.3841636839979061
1470000	-6627.505860654204	-6621.295707294273	-6.210153359931651	-6621.295707294273	1.0126706589111016	1.0121474827978074	0.2482045935193527	0.24234744234377964	0.25103659047738935	0.2584113736594776	-4.743677877141413	1.6632622950374167
1471000	-6632.367915208429	-6625.742364769796	-6.625550438633111	-6625.742364769796	1.0824002957963546	1.0121474827978074	0.2482045935193527	0.24234744234377964	0.25103659047738935	0.2584113736594776	-5.159074955842872	0.4406209179915385
1472000	-6627.241043214131	-6621.6462085147805	-5.594834699350539	-6621.6462085147805	0.9720087351371804	1.0121474827978074	0.2482045935193527	0.24234744234377964	0.25103659047738935	0.2584113736594776	-4.1283592165603	0.9655191498118751
1473000	-6629.201787573557	-6623.099507225933	-6.102280347624761	-6623.099507225933	1.2017611143393352	1.0121474827978074	0.2482045935193527	0.24234744234377964	0.25103659047738935	0.2584113736594776	-4.6358048648345225	1.139918022125951
1474000	-6631.80319716582	-6625.778277577989	-6.024919587831516	-6625.778277577989	1.2733985914741401	1.0121474827978074	0.2482045935193527	0.24234744234377964	0.24555050688075508	0.26389745725611186	-4.558444105041277	0.7979278239920329
1475000	-6626.877251851075	-6621.118814640362	-5.758437210713396	-6621.118814640362	1.0611833713404837	1.0121474827978074	0.2482045935193527	0.24234744234377964	0.24555050688075508	0.26389745725611186	-4.291961727923158	1.2192073125648575
1476000	-6627.53142382569	-6621.109824791163	-6.42159903452618	-6621.109824791163	1.0764993701114998	1.0121474827978074	0.2482045935193527	0.24234744234377964	0.24555050688075508	0.26389745725611186	-4.955123551735941	0.48161845677045234
1477000	-6629.279754953981	-6623.26205133443	-6.017703619551272	-6623.26205133443	1.0445685438554797	1.0121474827978074	0.24713276418754185	0.24234744234377964	0.24555050688075508	0.2649692865879227	-4.551228136761034	1.5446035180939064
1478000	-6629.073186486074	-6623.399258034495	-5.673928451579014	-6623.399258034495	0.9867499218139651	1.0121474827978074	0.24713276418754185	0.24234744234377964	0.2501992391207836	0.26032055434789414	-4.207452968788776	1.4471406479957631
1479000	-6631.007715084143	-6624.968095508013	-6.039619576129809	-6624.968095508013	1.2355011907803297	1.0121474827978074	0.24713276418754185	0.24234744234377964	0.2501992391207836	0.26032055434789414	-4.573144093339571	0.8427602469743619
1480000	-6627.259966234937	-6621.752407644037	-5.50755859089991	-6621.752407644037	0.9657537158280852	1.0121474827978074	0.24713276418754185	0.24234744234377964	0.2501992391207836	0.26032055434789414	-4.041083108109671	0.8801271426078812
1481000	-6631.1438484578275	-6625.251136852152	-5.892711605676034	-6625.251136852152	0.9921299580122257	0.9881546500732428	0.24713276418754185	0.24234744234377964	0.2501992391207836	0.26032055434789414	-4.434873866947962	0.6047683570590094
1482000	-6626.206451600994	-6620.155401383177	-6.0510502178165035	-6620.155401383177	1.0874779668801233	0.9881546500732428	0.24713276418754185	0.24234744234377964	0.2501992391207836	0.26032055434789414	-4.593212479088431	1.3352122281105183
1483000	-6627.87284385899	-6621.931436753943	-5.941407105047059	-6621.931436753943	1.1698860900641512	1.0877982437178801	0.24713276418754185	0.24234744234377964	0.2501992391207836	0.26032055434789414	-4.4467626730374645	1.0099786017171126
1484000	-6629.524772191862	-6623.841907582569	-5.682864609293452	-6623.841907582569	1.0385973877993182	0.9591537914450979	0.24713276418754185	0.24234744234377964	0.2501992391207836	0.26032055434789414	-4.235239363382895	0.7286404155426354
1485000	-6626.476910972766	-6620.682348890483	-5.794562082283381	-6620.682348890483	1.0363837812690544	0.9591537914450979	0.24713276418754185	0.24234744234377964	0.2501992391207836	0.26032055434789414	-4.346936836372825	0.6970731286149706
