#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:twin_alignment_1" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:twin_alignment_1" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:twin_alignment_1" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.twin_alignment_1" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:twin_alignment_1" name="distribution" x="@birthRate.t:twin_alignment_1">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="kappa1Prior.s:twin_alignment_1" name="distribution">
#            <parameter id="kappa1.s:twin_alignment_1" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="kappa2Prior.s:twin_alignment_1" name="distribution">
#            <parameter id="kappa2.s:twin_alignment_1" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.3" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@twin_alignment_1" id="treeLikelihood.twin_alignment_1" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:twin_alignment_1">
#            <siteModel id="SiteModel.s:twin_alignment_1" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:twin_alignment_1" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:twin_alignment_1" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:twin_alignment_1" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="tn93.s:twin_alignment_1" kappa1="@kappa1.s:twin_alignment_1" kappa2="@kappa2.s:twin_alignment_1" spec="beast.evolution.substitutionmodel.TN93">
#                    <frequencies id="estimatedFreqs.s:twin_alignment_1" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:twin_alignment_1" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:twin_alignment_1" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:twin_alignment_1" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa1	kappa2	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	YuleModel	birthRate
2371000	-15312.424934256898	-15310.141355423113	-2.283578833785906	-15310.141355423113	0.9385431533466655	1.0633161514713716	1.1254147562408785	0.23980940960198358	0.2541942681047525	0.25381584698239024	0.2521804753108735	0.7108944451539205	4.206378154387698
2372000	-15313.250239950157	-15312.067388934047	-1.1828510161094785	-15312.067388934047	0.959695201687463	1.0633161514713716	0.9361100235647478	0.23980940960198358	0.2541942681047525	0.25381584698239024	0.2521804753108735	1.7422473791601174	2.7058775348392294
2373000	-15308.483643902042	-15307.968647492642	-0.5149964094005073	-15307.968647492642	0.8553529589387794	1.0633161514713716	1.1136358025076545	0.23980940960198358	0.2541942681047525	0.25381584698239024	0.2521804753108735	2.4749289581269913	2.8973356148035094
2374000	-15307.847413530357	-15306.604678446283	-1.2427350840735891	-15306.604678446283	0.8523050300986897	1.0246210368873307	1.1136358025076545	0.23980940960198358	0.2541942681047525	0.25381584698239024	0.2521804753108735	1.7328284317409413	2.238180447215179
2375000	-15314.92462077282	-15308.983779960521	-5.9408408122988	-15308.983779960521	0.9186883227197782	0.9907515520330556	1.1136358025076545	0.23980940960198358	0.2541942681047525	0.25381584698239024	0.2521804753108735	-2.9775401319194916	6.190999187400015
2376000	-15306.327687433528	-15304.613510658657	-1.7141767748699397	-15304.613510658657	0.8890584978022356	0.9907515520330556	1.1136358025076545	0.23980940960198358	0.2541942681047525	0.25381584698239024	0.2521804753108735	1.2491239055093697	4.212617657233521
2377000	-15306.205158932378	-15305.037375936941	-1.1677829954369083	-15305.037375936941	0.9628802251770634	1.0119262803526068	1.1136358025076545	0.23980940960198358	0.2621140137651442	0.25381584698239024	0.2442607296504818	1.8031480305553975	3.4223873161610485
2378000	-15316.1081347232	-15315.726701102429	-0.3814336207698752	-15315.726701102429	0.8885551179769727	1.1234388786598366	1.1136358025076545	0.23980940960198358	0.2621140137651442	0.25381584698239024	0.2442607296504818	2.631421604180904	3.620853979248496
2379000	-15313.588415334189	-15312.098360005051	-1.4900553291375696	-15312.098360005051	0.9457772967638589	0.9346519685838988	1.1136358025076545	0.2537409306566322	0.2621140137651442	0.23988432592774156	0.2442607296504818	1.4536949850815226	3.3684662952987323
2380000	-15305.44641639454	-15304.829550496364	-0.616865898175553	-15304.829550496364	0.8724302613743682	1.0286184986338498	1.1136358025076545	0.2537409306566322	0.2621140137651442	0.23988432592774156	0.2442607296504818	2.3601648560622364	3.1171628206392548
2381000	-15307.627806618597	-15306.340632143372	-1.2871744752240966	-15306.340632143372	0.8879875359045514	1.0286184986338498	1.1136358025076545	0.2537409306566322	0.2621140137651442	0.23988432592774156	0.2442607296504818	1.6898562790136928	3.8404792542443658
2382000	-15308.237448192525	-15307.513422843534	-0.7240253489914934	-15307.513422843534	0.9105294291139369	1.0286184986338498	1.1136358025076545	0.2537409306566322	0.2621140137651442	0.23988432592774156	0.2442607296504818	2.253005405246296	2.9644066090624874
2383000	-15310.418186798677	-15308.71692085983	-1.7012659388476679	-15308.71692085983	0.9685035182885995	0.9284807202201271	1.1136358025076545	0.2537409306566322	0.2621140137651442	0.23988432592774156	0.2442607296504818	1.2404000834614841	3.891581674799133
2384000	-15311.267052964813	-15310.936905127104	-0.33014783770928413	-15310.936905127104	0.8315150675645532	1.1273687494317879	1.1136358025076545	0.2537409306566322	0.25125757488319184	0.25074076480969393	0.2442607296504818	2.6842285231584313	3.432724931730245
2385000	-15305.141209480058	-15304.449639938244	-0.6915695418139547	-15304.449639938244	0.8877780904574958	1.1273687494317879	1.1136358025076545	0.2537409306566322	0.25125757488319184	0.25074076480969393	0.2442607296504818	2.3228068190537607	2.6297718213922128
2386000	-15315.825614663838	-15314.506748640086	-1.3188660237512886	-15314.506748640086	0.9622014671207834	1.1273687494317879	1.0401916387532817	0.2537409306566322	0.25125757488319184	0.25074076480969393	0.2442607296504818	1.6677391864502056	2.993296578624766
2387000	-15309.147028906442	-15307.655699270908	-1.4913296355326484	-15307.655699270908	0.9078746928514266	1.1273687494317879	1.039679799659712	0.2537409306566322	0.25125757488319184	0.25074076480969393	0.2442607296504818	1.4950860537005957	4.229108698837358
2388000	-15317.592945857621	-15316.547781960993	-1.0451638966280117	-15316.547781960993	0.8980382629773139	1.1273687494317879	1.039679799659712	0.2537409306566322	0.25125757488319184	0.25074076480969393	0.2442607296504818	1.9412517926052324	3.714742742848834
2389000	-15309.829253206963	-15309.698641261264	-0.13061194569860146	-15309.698641261264	0.854583024420277	1.1273687494317879	1.039679799659712	0.2537409306566322	0.25125757488319184	0.25074076480969393	0.2442607296504818	2.8558037435346426	2.6361910029466524
2390000	-15309.924472443667	-15309.291100094159	-0.6333723495078865	-15309.291100094159	0.8821866239777535	1.1273687494317879	1.0911493073699245	0.25383979166486537	0.2511587138749587	0.25074076480969393	0.2442607296504818	2.372388541540854	3.098818692751115
2391000	-15313.06959621597	-15311.430693610622	-1.638902605348026	-15311.430693610622	0.9045241431484358	1.0932140145676121	1.0911493073699245	0.25383979166486537	0.2511587138749587	0.25074076480969393	0.2442607296504818	1.3537255037335418	2.2949431175370503
2392000	-15308.349150077222	-15306.834550182544	-1.5145998946777948	-15306.834550182544	0.9565599219155378	1.0932140145676121	1.0911493073699245	0.25383979166486537	0.2511587138749587	0.25074076480969393	0.2442607296504818	1.478028214403773	2.503446008767538
2393000	-15306.643803678884	-15304.286159141102	-2.3576445377820914	-15304.286159141102	0.9421309786639609	1.0932140145676121	1.0911493073699245	0.25383979166486537	0.2511587138749587	0.25074076480969393	0.2442607296504818	0.6349835712994767	1.9740190513170788
2394000	-15307.040236476912	-15304.201585525412	-2.8386509515009006	-15304.201585525412	0.8601569852238186	1.0932140145676121	1.0911493073699245	0.25383979166486537	0.2511587138749587	0.25074076480969393	0.2442607296504818	0.15397715758066743	1.746561672181241
2395000	-15304.597945899588	-15304.062601507705	-0.5353443918831682	-15304.062601507705	0.9000441517794944	1.0932140145676121	1.0911493073699245	0.2530418083031558	0.2511587138749587	0.25273111405765775	0.2430683637642275	2.4572837171983997	3.000716345160563
2396000	-15304.046189060713	-15303.652316562468	-0.39387249824477966	-15303.652316562468	0.8731199075840519	0.8799584808035182	1.0911493073699245	0.2530418083031558	0.2511587138749587	0.25273111405765775	0.2430683637642275	2.523326119381754	2.741268198001768
2397000	-15308.097175766547	-15307.043262253257	-1.0539135132891204	-15307.043262253257	0.9070003766031666	0.8799584808035182	1.0995844556393464	0.2530418083031558	0.2511587138749587	0.25273111405765775	0.2430683637642275	1.8665062864759676	3.9920798828185435
2398000	-15306.867640078335	-15306.028250351836	-0.8393897264989516	-15306.028250351836	0.8930364104460008	0.8799584808035182	1.0995844556393464	0.2530418083031558	0.2511587138749587	0.25273111405765775	0.2430683637642275	2.0810300732661364	2.618817492033493
2399000	-15305.714672699412	-15303.191184332469	-2.523488366943236	-15303.191184332469	0.9039295135091939	1.0040240905400928	1.0995844556393464	0.2530418083031558	0.2528028211608882	0.25273111405765775	0.24142425647829802	0.4391862592588769	4.546224710007854
2400000	-15314.925160251349	-15312.795786752682	-2.1293734986675137	-15312.795786752682	0.9546729655745919	1.0040240905400928	1.0995844556393464	0.2530418083031558	0.2528028211608882	0.25273111405765775	0.24142425647829802	0.8333011275345994	2.109865699663992
2401000	-15305.127880649788	-15304.413302823821	-0.7145778259680293	-15304.413302823821	0.8353512763433668	1.0040240905400928	1.0995844556393464	0.2530418083031558	0.2528028211608882	0.25273111405765775	0.24142425647829802	2.2480968002340838	2.413258940029128
2402000	-15302.154083361012	-15300.750250511617	-1.4038328493960772	-15300.750250511617	0.9405587623369319	1.0040240905400928	1.031537960499416	0.2530418083031558	0.2528028211608882	0.25273111405765775	0.24142425647829802	1.5332690835725984	3.720804026680499
2403000	-15306.349246787559	-15306.223822898834	-0.1254238887241781	-15306.223822898834	0.845162987412514	1.0040240905400928	1.031537960499416	0.2530418083031558	0.2528028211608882	0.2477662224161118	0.24638914811984397	2.8116780442444975	2.953169254354791
2404000	-15304.579317540349	-15303.604962873833	-0.974354666516773	-15303.604962873833	0.9384372885651431	1.0040240905400928	1.031537960499416	0.2530418083031558	0.2528028211608882	0.2477662224161118	0.24638914811984397	1.9627472664519026	3.5409019760025475
2405000	-15303.996315882243	-15304.049551352282	0.05323547003869611	-15304.049551352282	0.8698563757356538	1.0040240905400928	1.031537960499416	0.2530418083031558	0.2528028211608882	0.2477662224161118	0.24638914811984397	2.9903374030073717	3.473061312096796
2406000	-15303.927863335311	-15301.890321171208	-2.03754216410331	-15301.890321171208	0.9560536641898575	1.0040240905400928	1.0245781751838037	0.2530418083031558	0.2528028211608882	0.2477662224161118	0.24638914811984397	0.8970027498399054	2.1540363667489775
2407000	-15310.64481243668	-15309.841659478147	-0.8031529585323929	-15309.841659478147	0.8760251661130384	1.0040240905400928	0.9754186590669266	0.2530418083031558	0.2528028211608882	0.2477662224161118	0.24638914811984397	2.113700495016743	3.924358908274299
2408000	-15312.344546379873	-15311.315690349695	-1.0288560301772613	-15311.315690349695	0.837608053530884	0.9937771103124393	0.9754186590669266	0.2530418083031558	0.2528028211608882	0.2477662224161118	0.24638914811984397	1.8843117263188844	2.404264832359277
2409000	-15302.633645791944	-15302.281902466728	-0.3517433252157971	-15302.281902466728	0.8687859150205111	0.9407126725150378	0.9754186590669266	0.2530418083031558	0.2528028211608882	0.2477662224161118	0.24638914811984397	2.5428522040554675	3.346904398781482
2410000	-15306.69681820165	-15306.09741436562	-0.5994038360301133	-15306.09741436562	0.928157626171276	1.048025142022892	0.9754186590669266	0.2530418083031558	0.2528028211608882	0.2477662224161118	0.24638914811984397	2.3335895208565374	3.1187592171284555
2411000	-15305.5513980052	-15305.62819413628	0.07679613108000094	-15305.62819413628	0.8237459622186132	1.048025142022892	0.9754186590669266	0.2530418083031558	0.2528028211608882	0.2477662224161118	0.24638914811984397	3.0097894879666516	2.771534281979362
2412000	-15317.231755297906	-15312.673028393978	-4.558726903928398	-15312.673028393978	0.9036595467880382	1.048025142022892	0.9754186590669266	0.2530418083031558	0.2528028211608882	0.24776740046777374	0.24638797006818203	-1.6257335470417473	5.790922073183159
2413000	-15312.662646614277	-15311.468054779305	-1.194591834972056	-15311.468054779305	0.9327028764233541	1.048025142022892	0.9754186590669266	0.2599726931875892	0.2528028211608882	0.24776740046777374	0.2394570851837486	1.7384015219145947	3.1592109384677385
2414000	-15309.88935596186	-15308.380356803866	-1.5089991579940145	-15308.380356803866	0.9021361984221257	1.048025142022892	0.9754186590669266	0.2599726931875892	0.2528028211608882	0.24776740046777374	0.2394570851837486	1.4239941988926361	2.2841293972518977
2415000	-15309.693752340296	-15307.325961178023	-2.367791162273312	-15307.325961178023	0.836434499666841	1.048025142022892	1.1644724323409112	0.2540933673463294	0.2528028211608882	0.2536467263090335	0.2394570851837486	0.6361997533254238	1.8179581480739397
2416000	-15305.73651346897	-15305.016182338386	-0.7203311305846332	-15305.016182338386	0.895459494037815	1.048025142022892	1.1644724323409112	0.2540933673463294	0.2528028211608882	0.2536467263090335	0.2394570851837486	2.2836597850141027	2.9573479003192396
2417000	-15311.689160691132	-15310.843531051585	-0.8456296395474057	-15310.843531051585	0.8210775722142801	1.0391390955969753	1.1644724323409112	0.2540933673463294	0.2533796841898385	0.2530698632800832	0.2394570851837486	2.155063450795655	2.5030771455282492
2418000	-15310.606697675415	-15309.866587935767	-0.7401097396490373	-15309.866587935767	0.9148652024184141	1.0391390955969753	1.0401196579721315	0.2540933673463294	0.2533796841898385	0.2530698632800832	0.2394570851837486	2.2130034452699965	3.1784813410282693
2419000	-15308.345551069151	-15307.58310538115	-0.7624456880006805	-15307.58310538115	0.8914886484154698	1.0826558670601107	1.164390964729301	0.2540933673463294	0.2533796841898385	0.2530698632800832	0.2394570851837486	2.2545308385868426	3.5727568550772655
2420000	-15307.369707324173	-15306.563218618694	-0.8064887054794103	-15306.563218618694	0.8969811087677907	1.029376807039149	1.164390964729301	0.2540933673463294	0.2533796841898385	0.2530698632800832	0.2394570851837486	2.190570923754418	2.838188137470594
2421000	-15307.072723603982	-15306.13563722123	-0.9370863827521674	-15306.13563722123	0.8680803455628558	1.029376807039149	1.0277924554780393	0.25523839115898306	0.2522346603771849	0.2530698632800832	0.2394570851837486	2.0078785807740367	4.267891605427923
2422000	-15311.20257232075	-15308.29587505834	-2.9066972624092537	-15308.29587505834	0.8923726434530185	1.029376807039149	1.0277924554780393	0.25523839115898306	0.2522346603771849	0.2530698632800832	0.2394570851837486	0.03826770111695055	5.331576849987894
2423000	-15306.738667516334	-15306.311999530453	-0.4266679858815108	-15306.311999530453	0.8447895910054276	1.029376807039149	1.0576962319534469	0.25523839115898306	0.2522346603771849	0.2530698632800832	0.2394570851837486	2.5293881360185093	2.94955932668103
2424000	-15312.35537836043	-15311.022449925167	-1.332928435261733	-15311.022449925167	0.9691200068215149	1.029376807039149	1.0325409864417612	0.25523839115898306	0.24928732868476053	0.2530698632800832	0.24240441687617298	1.613783613538451	3.454547124328704
2425000	-15306.662096408232	-15306.236897928922	-0.42519847931010246	-15306.236897928922	0.8719664945523872	1.029376807039149	1.0325409864417612	0.25523839115898306	0.24928732868476053	0.2537417096691218	0.24173257048713437	2.5215135694900814	3.262074967019653
2426000	-15308.079896805904	-15305.26908173433	-2.810815071574493	-15305.26908173433	0.9851527005540753	1.029376807039149	1.0325409864417612	0.25523839115898306	0.24928732868476053	0.2537417096691218	0.24173257048713437	0.13589697722569127	1.8992848647942049
2427000	-15304.968099167745	-15304.068355474075	-0.8997436936697223	-15304.068355474075	0.9144336859188918	1.029376807039149	1.0325409864417612	0.25523839115898306	0.24928732868476053	0.2537417096691218	0.24173257048713437	2.0469683551304616	3.1235798971545288
2428000	-15307.245172120513	-15306.463051726725	-0.782120393787548	-15306.463051726725	0.9222984729428789	1.029376807039149	1.0325409864417612	0.25523839115898306	0.24928732868476053	0.2537417096691218	0.24173257048713437	2.164591655012636	3.080459315815449
2429000	-15307.931664114783	-15307.443355724246	-0.4883083905371064	-15307.443355724246	0.8787189045060857	1.029376807039149	1.0325409864417612	0.25442746226841667	0.25009825757532694	0.2537417096691218	0.24173257048713437	2.4584036582630775	3.4349098586603817
2430000	-15305.165411974282	-15304.799377897692	-0.3660340765899981	-15304.799377897692	0.8388815794054021	1.029376807039149	1.0325409864417612	0.25442746226841667	0.25009825757532694	0.2537417096691218	0.24173257048713437	2.580677972210186	2.6580326191347425
2431000	-15306.941623208746	-15306.518262588615	-0.42336062013030595	-15306.518262588615	0.9138115745023286	1.029376807039149	1.0845026151498305	0.25442746226841667	0.25009825757532694	0.2537417096691218	0.24173257048713437	2.542804643772146	3.1124824067437222
2432000	-15308.197928400401	-15305.189588814119	-3.00833958628149	-15305.189588814119	0.9015914553331001	1.029376807039149	1.0274698850177002	0.2506530087703908	0.25009825757532694	0.2537417096691218	0.24550702398516025	-0.0634931013505522	4.913440405557723
2433000	-15306.998402321722	-15306.102691074582	-0.8957112471389768	-15306.102691074582	0.8739437450665914	1.029376807039149	1.0274698850177002	0.2506530087703908	0.25009825757532694	0.2537417096691218	0.24550702398516025	2.049135237791961	3.666300675071628
2434000	-15307.884004810196	-15307.411028255208	-0.4729765549878251	-15307.411028255208	0.884934424572232	1.029376807039149	1.0274698850177002	0.2506530087703908	0.25009825757532694	0.2537417096691218	0.24550702398516025	2.4718699299431126	2.9164952177083783
2435000	-15312.158132145285	-15310.944020160992	-1.2141119842927783	-15310.944020160992	0.9670728564355273	1.029376807039149	1.0274698850177002	0.2506530087703908	0.25009825757532694	0.2537417096691218	0.24550702398516025	1.7307345006381594	2.5519868210518526
2436000	-15306.69904624674	-15306.323042315515	-0.3760039312263328	-15306.323042315515	0.8484175156313686	1.029376807039149	1.0274698850177002	0.2506530087703908	0.25009825757532694	0.2537417096691218	0.24550702398516025	2.568842553704605	3.8590077583877904
2437000	-15307.144178228658	-15307.307359322305	0.1631810936477467	-15307.307359322305	0.8365886254230179	1.029376807039149	1.0274698850177002	0.2506530087703908	0.25009825757532694	0.2537417096691218	0.24550702398516025	3.1080275785786844	3.8268219605888047
2438000	-15310.104243839603	-15308.116236567545	-1.9880072720593494	-15308.116236567545	0.9588017133062089	1.029376807039149	1.0274698850177002	0.2506530087703908	0.2527466746768307	0.2537417096691218	0.2428586068836565	0.9568392128715884	3.9799629408959873
2439000	-15315.753459055797	-15312.505044974896	-3.2484140809011053	-15312.505044974896	0.8186326065572396	1.029376807039149	1.0274698850177002	0.2506530087703908	0.2527466746768307	0.2655688938530029	0.2310314226997754	-0.3035675959701676	1.6473058319270797
2440000	-15307.268241084874	-15307.057111243575	-0.21112984129867618	-15307.057111243575	0.8224359510798527	1.029376807039149	1.0274698850177002	0.2506530087703908	0.2527466746768307	0.2655688938530029	0.2310314226997754	2.7337166436322615	2.887163548484227
2441000	-15315.64908794627	-15314.753124378694	-0.8959635675762851	-15314.753124378694	0.9278801519827412	1.029376807039149	1.0274698850177002	0.2506530087703908	0.2527466746768307	0.2655688938530029	0.2310314226997754	2.0488829173546526	2.873361589403284
2442000	-15312.063342792828	-15311.35797053618	-0.7053722566461524	-15311.35797053618	0.9058289262621826	1.029376807039149	1.0274698850177002	0.2506530087703908	0.2527466746768307	0.2655688938530029	0.2310314226997754	2.2394742282847853	3.415850148533446
2443000	-15313.921095624017	-15313.01572845922	-0.9053671647963228	-15313.01572845922	0.8136298901267778	1.029376807039149	1.0274698850177002	0.2506530087703908	0.2527466746768307	0.2655688938530029	0.2310314226997754	2.039479320134615	4.79968250707282
2444000	-15310.761959549405	-15309.956231032875	-0.8057285165314023	-15309.956231032875	0.8718340717232277	1.029376807039149	1.04495736982484	0.2506530087703908	0.2527466746768307	0.2655688938530029	0.2310314226997754	2.1455774388031665	2.432828208430746
2445000	-15309.168867729197	-15307.958251792314	-1.2106159368824083	-15307.958251792314	0.9532523181545156	1.029376807039149	1.04495736982484	0.2506530087703908	0.2527466746768307	0.2655688938530029	0.2310314226997754	1.7406900184521605	3.561970303221308
2446000	-15312.73711718089	-15312.036684754741	-0.7004324261489416	-15312.036684754741	0.8653774554562511	1.029376807039149	1.04495736982484	0.2506530087703908	0.2527466746768307	0.2655688938530029	0.2310314226997754	2.250873529185627	2.5642522890392465
2447000	-15312.563706502553	-15312.451978416258	-0.11172808629474362	-15312.451978416258	0.8562069390788956	1.029376807039149	1.04495736982484	0.2506530087703908	0.2527466746768307	0.2655688938530029	0.2310314226997754	2.8395778690398252	3.356869580322313
2448000	-15306.893973729078	-15306.564813705949	-0.3291600231302012	-15306.564813705949	0.894978570196132	1.029376807039149	1.1287319540686418	0.2506530087703908	0.2527466746768307	0.2655688938530029	0.2310314226997754	2.6539823017155815	3.2925740669185606
2449000	-15310.096955035906	-15308.244613337809	-1.852341698097191	-15308.244613337809	0.9025497888270058	0.9982550311733321	1.1287319540686418	0.2506530087703908	0.2527466746768307	0.2655688938530029	0.2310314226997754	1.1194813183659278	2.027752536006898
2450000	-15309.990806564005	-15309.46425859103	-0.5265479729757108	-15309.46425859103	0.8388138092719304	0.9982550311733321	1.1287319540686418	0.2537983356951912	0.2527466746768307	0.2624235669282025	0.2310314226997754	2.445275043487408	3.3320052533774396
2451000	-15309.06559362887	-15308.214167779917	-0.8514258489525421	-15308.214167779917	0.88947951898448	0.9982550311733321	1.1287319540686418	0.2537983356951912	0.2527466746768307	0.2624235669282025	0.2310314226997754	2.1203971675105766	3.3833071217441937
2452000	-15312.97914474712	-15312.013226878704	-0.9659178684152112	-15312.013226878704	0.8796233077941561	0.9982550311733321	1.1287319540686418	0.2537983356951912	0.2527466746768307	0.2624235669282025	0.2310314226997754	2.0059051480479075	3.8407119743154396
2453000	-15306.242925469733	-15305.496492817108	-0.7464326526238945	-15305.496492817108	0.9053207806256985	0.9475313997407787	1.1287319540686418	0.2537983356951912	0.2527466746768307	0.2624235669282025	0.2310314226997754	2.2075453539119287	3.5908043047795557
2454000	-15308.597022740249	-15307.412299249774	-1.1847234904741692	-15307.412299249774	0.9655087030803722	0.9475313997407787	1.1287319540686418	0.2537983356951912	0.2527466746768307	0.2624235669282025	0.2310314226997754	1.769254516061654	3.0723273776928557
2455000	-15312.03951968879	-15310.147135418556	-1.8923842702335008	-15310.147135418556	0.8847716461131533	0.9475313997407787	1.1287319540686418	0.2537983356951912	0.2527466746768307	0.2624235669282025	0.2310314226997754	1.0615937363023225	4.559430050379542
2456000	-15305.746650541061	-15305.342304819644	-0.40434572141666214	-15305.342304819644	0.8858550710702887	0.9475313997407787	1.1287319540686418	0.2537983356951912	0.2527466746768307	0.2624235669282025	0.2310314226997754	2.549632285119161	3.24423742018463
2457000	-15309.1545590724	-15308.406308105477	-0.7482509669231718	-15308.406308105477	0.9424675576869188	0.9475313997407787	1.1287319540686418	0.2537983356951912	0.2527466746768307	0.2624235669282025	0.2310314226997754	2.2057270396126514	2.7355448366244115
2458000	-15307.762335632275	-15306.63947376497	-1.1228618673049466	-15306.63947376497	0.9302232072943072	0.9475313997407787	1.122221662921792	0.2537983356951912	0.2527466746768307	0.2624235669282025	0.2310314226997754	1.8285961281485603	2.5405104145000936
2459000	-15310.62401405939	-15309.720006829682	-0.9040072297083148	-15309.720006829682	0.9383572445737496	0.9475313997407787	1.122221662921792	0.2537983356951912	0.2527466746768307	0.2624235669282025	0.2310314226997754	2.047450765745192	2.8423118684917927
2460000	-15309.153960269176	-15308.241772379022	-0.9121878901533649	-15308.241772379022	0.9617553056610415	0.9475313997407787	1.122221662921792	0.2537983356951912	0.2527466746768307	0.2624235669282025	0.2310314226997754	2.039270105300142	3.3263083964744644
2461000	-15309.286359860904	-15308.62126563034	-0.6650942305633738	-15308.62126563034	0.9019528486495463	0.9475313997407787	1.122221662921792	0.2537983356951912	0.2527466746768307	0.2624235669282025	0.2310314226997754	2.286363764890133	3.095256014510306
2462000	-15312.2521589232	-15311.24703854556	-1.0051203776399704	-15311.24703854556	0.8797373666209436	0.9877900166688088	1.122221662921792	0.2537983356951912	0.2527466746768307	0.2624235669282025	0.2310314226997754	1.9604360355180033	3.887615298224338
2463000	-15310.794460130812	-15309.560044873208	-1.2344152576040093	-15309.560044873208	0.9278760283918214	0.9877900166688088	1.122221662921792	0.2537983356951912	0.2527466746768307	0.2624235669282025	0.2310314226997754	1.7311411555539644	3.223228570289128
2464000	-15311.855087448526	-15311.620939299082	-0.23414814944334572	-15311.620939299082	0.8180392842985281	0.9877900166688088	1.122221662921792	0.25459439277369755	0.2519506175983244	0.2624235669282025	0.2310314226997754	2.731408263714628	3.2304865070296165
2465000	-15313.20809647374	-15311.692855724494	-1.5152407492461817	-15311.692855724494	0.9680002603800694	0.9877900166688088	1.122221662921792	0.25459439277369755	0.2519506175983244	0.2624235669282025	0.2310314226997754	1.450315663911792	2.4911346136019774
2466000	-15306.388976069795	-15306.169045791574	-0.21993027822040623	-15306.169045791574	0.8679969445699814	0.9877900166688088	1.122221662921792	0.25459439277369755	0.2519506175983244	0.2624235669282025	0.2310314226997754	2.7456261349375675	2.944859755359916
2467000	-15307.364096951265	-15306.203929266067	-1.160167685199142	-15306.203929266067	0.9044416463574072	0.9877900166688088	1.0990548192775047	0.25459439277369755	0.24364474475496076	0.2624235669282025	0.239337295543139	1.7964790204367436	2.4739047700231738
2468000	-15309.151281682713	-15308.308569526956	-0.8427121557561479	-15308.308569526956	0.9211808896063558	0.9877900166688088	1.0990548192775047	0.25459439277369755	0.24364474475496076	0.2624235669282025	0.239337295543139	2.1139345498797377	3.4841632524296866
2469000	-15307.674816940624	-15306.387706238229	-1.2871107023948614	-15306.387706238229	0.8826447601073037	0.9668117348250312	1.0990548192775047	0.2454764296694702	0.2535448163853156	0.2624235669282025	0.23855518701701148	1.6621243518522313	4.357969075730779
2470000	-15312.103260382248	-15310.10949456699	-1.9937658152575397	-15310.10949456699	0.8453927655503822	0.9668117348250312	1.0364984582333776	0.2454764296694702	0.2535448163853156	0.2491539081741018	0.2518248457711122	0.9319289174030168	4.954670262864312
2471000	-15314.943799353488	-15314.279590046688	-0.6642093068006851	-15314.279590046688	0.9042886168319078	0.9327532532620412	1.0364984582333776	0.2454764296694702	0.2508189470956189	0.2491539081741018	0.2545507150608089	2.249760963109453	3.9623821262910464
